year;university;major;branch;language;study_form_symbol;main_min_score;main_competition_score;has_subbakalavr;sub_min_score;sub_competition_score
2025-2026;Bakı Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Q;324.0;;NO;;
2025-2026;Bakı Dövlət Universiteti;Tarix;Qazax filialı;Azerbaijani;Ə;324.9;;NO;;
2025-2026;Bakı Dövlət Universiteti;Tarix;Qazax filialı;Azerbaijani;Q;320.8;;NO;;
2025-2026;Bakı Dövlət Universiteti;Sosial iş;Qazax filialı;Azerbaijani;Ə;308.6;;NO;;
2025-2026;Bakı Dövlət Universiteti;Sosial iş;Qazax filialı;Azerbaijani;Q;306.6;472.5;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;522.7;522.7;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Dil və ədəbiyyat müəllimliyi (türk dili üzrə);;Azerbaijani;Ə;360.9;461.3;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;480.8;553.0;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;344.5;;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Xüsusi pedaqogika;;Azerbaijani;Ə;373.4;448.3;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Xüsusi pedaqogika;;English;Ə;393.1;447.8;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;431.0;475.5;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;;English;Ə;480.4;480.4;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;407.2;421.9;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;;English;Ə;391.3;423.0;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;468.0;506.9;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;444.5;444.5;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;408.2;;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;;Azerbaijani;Ə;464.1;464.1;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;411.3;551.0;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Şamaxı filialı;Azerbaijani;Ə;310.5;;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;Şamaxı filialı;Azerbaijani;Ə;386.1;511.0;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;325.4;496.6;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;402.5;529.7;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;417.6;555.3;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Şəki filialı;Azerbaijani;Ə;379.6;475.3;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Şəki filialı;Azerbaijani;Ə;322.7;427.4;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;Şəki filialı;Azerbaijani;Ə;391.0;513.6;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;Şəki filialı;Azerbaijani;Ə;330.6;436.6;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;Şəki filialı;Azerbaijani;Ə;346.3;465.2;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;395.6;559.4;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;400.2;;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Ağcabədi filialı;Azerbaijani;Ə;316.2;424.2;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;Ağcabədi filialı;Azerbaijani;Ə;375.8;;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;332.6;454.9;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;Ağcabədi filialı;Azerbaijani;Ə;314.6;;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;413.3;530.9;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Cəlilabad filialı;Azerbaijani;Ə;375.3;481.2;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Cəlilabad filialı;Azerbaijani;Ə;306.5;451.9;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;329.6;433.2;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;412.4;526.0;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;405.7;578.5;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Quba filialı;Azerbaijani;Ə;313.1;;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;Quba filialı;Azerbaijani;Ə;385.4;512.0;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;349.2;435.8;NO;;
2025-2026;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;Quba filialı;Azerbaijani;Ə;320.9;471.6;NO;;
2025-2026;Azərbaycan Dövlət İqtisad Universiteti;Beynəlxalq münasibətlər;;Turkish;Ə;390.8;480.3;NO;;
2025-2026;Azərbaycan Dövlət İqtisad Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;429.5;480.6;NO;;
2025-2026;Azərbaycan Dövlət İqtisad Universiteti;Sosial iş;;Azerbaijani;Ə;487.4;487.4;NO;;
2025-2026;Azərbaycan Dövlət İqtisad Universiteti;Sosial iş;;Azerbaijani;Q;373.6;458.1;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;542.8;542.8;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Dil və ədəbiyyat müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;550.5;550.5;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Dil və ədəbiyyat müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;479.9;479.9;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Dil və ədəbiyyat müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;356.0;460.8;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;482.5;551.4;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;427.7;580.9;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;358.9;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Xüsusi pedaqogika;;Azerbaijani;Ə;392.1;448.7;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Məktəbəqədər təhsil;;English;Ə;441.3;441.3;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;474.5;474.5;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;387.3;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;425.8;488.1;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Filologiya (ingilis dili və ədəbiyyatı);;Azerbaijani;Ə;200.0;497.6;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Filologiya (alman dili və ədəbiyyatı);;Azerbaijani;Ə;408.7;511.8;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Filologiya (fransız dili və ədəbiyyatı);;Azerbaijani;Ə;355.5;519.9;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Filologiya (ispan dili və ədəbiyyatı);;Azerbaijani;Ə;384.9;506.2;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;431.3;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Böyük Britaniya üzrə) ;;Azerbaijani;Ə;305.2;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Almaniya üzrə);;Azerbaijani;Ə;331.5;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Fransa üzrə);;Azerbaijani;Ə;292.3;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Amerika üzrə);;Azerbaijani;Ə;319.6;418.7;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Norveç üzrə);;Azerbaijani;Ə;288.7;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Qafqaz ölkələri üzrə);;Azerbaijani;Ə;278.8;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (İsrail və Yaxın Şərq üzrə);;Azerbaijani;Ə;275.3;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Yaponiya üzrə);;Azerbaijani;Ə;313.0;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (ərəb ölkələri üzrə);;Azerbaijani;Ə;274.0;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Çin üzrə);;Azerbaijani;Ə;361.6;423.9;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Cənubi Amerika üzrə);;Azerbaijani;Ə;288.9;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Mərkəzi və Şərqi üzrə);;Azerbaijani;Ə;304.1;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Rusiya üzrə);;Azerbaijani;Ə;272.2;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Türkiyə üzrə);;Azerbaijani;Ə;298.7;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Balkan ölkələri üzrə);;Azerbaijani;Ə;271.5;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Afrika üzrə);;Azerbaijani;Ə;235.9;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Hindistan üzrə);;Azerbaijani;Ə;229.6;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Pakistan üzrə);;Azerbaijani;Ə;245.6;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq (Böyük Britaniya üzrə);;English;Ə;338.2;454.0;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Regionşünaslıq;;Azerbaijani;Ə;351.9;409.0;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Tərcümə (ingilis dili üzrə);;Azerbaijani;Ə;487.7;487.7;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Tərcümə (alman dili üzrə);;Azerbaijani;Ə;489.4;489.4;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Tərcümə (fransız dili üzrə);;Azerbaijani;Ə;389.6;492.5;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Tərcümə (ispan dili üzrə);;Azerbaijani;Ə;425.8;489.8;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Tərcümə (Koreya dili üzrə);;Azerbaijani;Ə;520.5;520.5;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Tərcümə (rus dili üzrə);;Azerbaijani;Ə;344.7;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Tərcümə (ərəb dili üzrə);;Azerbaijani;Ə;328.3;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Tərcümə (erməni dili üzrə);;Azerbaijani;Ə;376.4;;NO;;
2025-2026;Azərbaycan Dillər Universiteti;Jurnalistika;;English;Ə;399.0;424.9;NO;;
2025-2026;Bakı Slavyan Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;477.6;518.0;NO;;
2025-2026;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (rus dili üzrə);;Azerbaijani;Ə;304.1;;NO;;
2025-2026;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;478.4;;NO;;
2025-2026;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;413.9;;NO;;
2025-2026;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;352.8;;NO;;
2025-2026;Bakı Slavyan Universiteti;Xüsusi pedaqogika;;Azerbaijani;Ə;390.2;;NO;;
2025-2026;Bakı Slavyan Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;448.4;475.5;NO;;
2025-2026;Bakı Slavyan Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;398.7;423.6;NO;;
2025-2026;Bakı Slavyan Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;443.8;443.8;NO;;
2025-2026;Bakı Slavyan Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;370.9;;NO;;
2025-2026;Bakı Slavyan Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Q;310.6;;NO;;
2025-2026;Bakı Slavyan Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;400.4;;NO;;
2025-2026;Bakı Slavyan Universiteti;Filologiya (ingilis dili və ədəbiyyatı);;Azerbaijani;Ə;414.0;501.7;NO;;
2025-2026;Bakı Slavyan Universiteti;Filologiya (türk dili və ədəbiyyatı);;Azerbaijani;Ə;350.1;;NO;;
2025-2026;Bakı Slavyan Universiteti;Regionşünaslıq (Xəzəryanı ölkələr üzrə);;Azerbaijani;Ə;251.7;;NO;;
2025-2026;Bakı Slavyan Universiteti;Regionşünaslıq (Şərqi Avropa ölkələri üzrə);;Azerbaijani;Ə;252.6;;NO;;
2025-2026;Bakı Slavyan Universiteti;Regionşünaslıq (Balkan ölkələri üzrə);;Azerbaijani;Ə;240.2;;NO;;
2025-2026;Bakı Slavyan Universiteti;Regionşünaslıq (Mərkəzi Asiya üzrə);;Azerbaijani;Ə;240.1;;NO;;
2025-2026;Bakı Slavyan Universiteti;Regionşünaslıq (Qərbi Avropa üzrə);;Azerbaijani;Ə;281.7;;NO;;
2025-2026;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-ingilis dili üzrə);;Azerbaijani;Ə;435.9;487.9;NO;;
2025-2026;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-rus dili üzrə);;Azerbaijani;Ə;292.2;;NO;;
2025-2026;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-bolqar dili üzrə);;Azerbaijani;Ə;275.3;;NO;;
2025-2026;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-yunan dili üzrə);;Azerbaijani;Ə;290.2;;NO;;
2025-2026;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-alman dili üzrə);;Azerbaijani;Ə;393.2;;NO;;
2025-2026;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-çex dili üzrə);;Azerbaijani;Ə;275.0;;NO;;
2025-2026;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-polyak dili üzrə);;Azerbaijani;Ə;290.4;;NO;;
2025-2026;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-Ukrayna dili üzrə);;Azerbaijani;Ə;282.8;;NO;;
2025-2026;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-fransız üzrə);;Azerbaijani;Ə;355.0;;NO;;
2025-2026;Bakı Slavyan Universiteti;Jurnalistika;;Azerbaijani;Ə;394.0;;NO;;
2025-2026;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Beynəlxalq münasibətlər;;Azerbaijani;Ə;511.4;511.4;NO;;
2025-2026;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Dövlət və ictimai münasibətlər;;Azerbaijani;Ə;599.4;609.1;NO;;
2025-2026;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Hüquqşünaslıq;;Azerbaijani;Ə;655.4;655.4;NO;;
2025-2026;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Politologiya;;Azerbaijani;Ə;580.2;580.2;NO;;
2025-2026;ADA Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;562.6;;NO;;
2025-2026;ADA Universiteti;Dövlət və ictimai münasibətlər;;Azerbaijani;Ə;604.7;;NO;;
2025-2026;ADA Universiteti;Hüquqşünaslıq;;English;Ə;633.6;;NO;;
2025-2026;ADA Universiteti;Kommunikasiya və rəqəmsal media;;English;Ə;589.2;;NO;;
2025-2026;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Kitabxanaçılıq və informasiya;;Azerbaijani;Ə;315.7;416.1;NO;;
2025-2026;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Ədəbi yaradıcılıq və ekran;;Azerbaijani;Ə;388.3;388.3;NO;;
2025-2026;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Muzey, arxiv işi və abidələrin;;Azerbaijani;Ə;300.5;402.9;NO;;
2025-2026;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sənətşünaslıq (teatrşünaslıq);;Azerbaijani;Ə;367.5;367.5;NO;;
2025-2026;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sənətşünaslıq (kinoşünaslıq);;Azerbaijani;Ə;367.5;367.5;NO;;
2025-2026;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sənətşünaslıq (təsviri sənətin tarixi);;Azerbaijani;Ə;306.2;367.4;NO;;
2025-2026;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sosial iş;;Azerbaijani;Ə;392.3;459.0;NO;;
2025-2026;Azərbaycan Dövlət Rəssamlıq Akademiyası;Sənətşünaslıq (təsviri incəsənət tarixi);;Azerbaijani;Ə;269.1;367.2;NO;;
2025-2026;Azərbaycan Turizm və Menecment Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;361.4;;NO;;
2025-2026;Azərbaycan Turizm və Menecment Universiteti;Tərcümə (Azərbaycan-ingilis dili üzrə);;Azerbaijani;Ə;388.6;;NO;;
2025-2026;Azərbaycan Turizm və Menecment Universiteti;Muzey, arxiv işi və abidələrin;;Azerbaijani;Ə;307.7;402.0;NO;;
2025-2026;Azərbaycan Turizm və Menecment Universiteti;Sosial iş;;Azerbaijani;Ə;395.1;456.8;NO;;
2025-2026;Milli Aviasiya Akademiyası;Hüquqşünaslıq;;Azerbaijani;Ə;602.9;611.1;NO;;
2025-2026;Milli Aviasiya Akademiyası;Hüquqşünaslıq;;Azerbaijani;Q;561.2;;NO;;
2025-2026;Milli Aviasiya Akademiyası;Hüquqşünaslıq;;English;Ə;618.5;618.5;NO;;
2025-2026;Dövlət Gömrük Komitəsinin Akademiyası;Hüquqşünaslıq;;Azerbaijani;Ə;607.9;611.1;NO;;
2025-2026;Qarabağ Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;424.9;424.9;NO;;
2025-2026;Qarabağ Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;477.0;477.0;NO;;
2025-2026;Qarabağ Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;284.2;284.2;NO;;
2025-2026;Qarabağ Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;469.7;469.7;NO;;
2025-2026;Qarabağ Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;344.8;344.8;NO;;
2025-2026;Qarabağ Universiteti;Hüquqşünaslıq;;Azerbaijani;Ə;590.8;590.8;NO;;
2025-2026;Qarabağ Universiteti;Tarix;;Azerbaijani;Ə;379.1;379.1;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;465.4;520.3;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;510.3;555.0;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;293.9;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;325.1;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (rus dili üzrə);;Azerbaijani;Ə;298.7;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;440.6;513.7;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;280.7;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;323.7;490.1;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Dövlət və ictimai münasibətlər;;Azerbaijani;Ə;492.2;609.3;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;355.1;497.8;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Q;292.0;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Hüquqşünaslıq;;Azerbaijani;Ə;577.1;612.3;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Hüquqşünaslıq;;Azerbaijani;Q;547.2;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Kitabxanaçılıq və informasiya;;Azerbaijani;Ə;273.8;452.4;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Kitabxanaçılıq və informasiya;;Azerbaijani;Q;263.9;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Tarix;;Azerbaijani;Ə;373.5;523.6;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Tarix;;Azerbaijani;Q;294.8;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Tərcümə (Azərbaycan-ingilis dili üzrə);;Azerbaijani;Ə;379.1;488.5;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Tərcümə (Azərbaycan-fars dili dili üzrə);;Azerbaijani;Ə;249.4;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Tərcümə (Azərbaycan-ərəb dili dili üzrə);;Azerbaijani;Ə;245.1;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Muzey, arxiv işi və abidələrin;;Azerbaijani;Ə;263.1;409.2;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Muzey, arxiv işi və abidələrin;;Azerbaijani;Q;257.1;;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Sosial iş;;Azerbaijani;Ə;454.4;458.1;NO;;
2025-2026;Naxçıvan Dövlət Universiteti;Jurnalistika;;Azerbaijani;Ə;310.9;437.4;NO;;
2025-2026;Naxçıvan Müəllimlər İnstitutu;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;378.4;;NO;;
2025-2026;Naxçıvan Müəllimlər İnstitutu;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;387.8;;NO;;
2025-2026;Naxçıvan Müəllimlər İnstitutu;Xüsusi pedaqogika;;Azerbaijani;Ə;308.2;459.2;NO;;
2025-2026;Naxçıvan Müəllimlər İnstitutu;Məktəbəqədər təhsil;;Azerbaijani;Ə;294.1;425.7;NO;;
2025-2026;Naxçıvan Müəllimlər İnstitutu;Tarix müəllimliyi;;Azerbaijani;Ə;362.8;;NO;;
2025-2026;Naxçıvan Müəllimlər İnstitutu;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;329.7;449.1;NO;;
2025-2026;Naxçıvan Müəllimlər İnstitutu;Kitabxanaçılıq və informasiya;;Azerbaijani;Ə;259.7;;NO;;
2025-2026;Gəncə Dövlət Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;486.5;520.2;NO;;
2025-2026;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;485.9;558.2;NO;;
2025-2026;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (rus dili üzrə);;Azerbaijani;Ə;316.3;;NO;;
2025-2026;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;328.0;;NO;;
2025-2026;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;295.9;;NO;;
2025-2026;Gəncə Dövlət Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;362.3;423.0;NO;;
2025-2026;Gəncə Dövlət Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;463.6;508.1;NO;;
2025-2026;Gəncə Dövlət Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;403.4;435.3;NO;;
2025-2026;Gəncə Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;364.8;504.3;NO;;
2025-2026;Gəncə Dövlət Universiteti;Tarix;;Azerbaijani;Ə;402.2;520.7;NO;;
2025-2026;Gəncə Dövlət Universiteti;Tərcümə (ingilis dili üzrə);;Azerbaijani;Ə;355.4;;NO;;
2025-2026;Gəncə Dövlət Universiteti;Sosial iş;;Azerbaijani;Ə;381.7;457.7;NO;;
2025-2026;Gəncə Dövlət Universiteti;Sosial iş;;Azerbaijani;Q;338.5;;NO;;
2025-2026;Sumqayıt Dövlət Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;459.3;524.9;NO;;
2025-2026;Sumqayıt Dövlət Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;468.6;561.9;NO;;
