year;university;major;branch;language;study_form_symbol;main_min_score;main_competition_score;has_subbakalavr;sub_min_score;sub_competition_score
2021-2022;Naxçıvan Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;419.3;NO;;
2021-2022;Naxçıvan Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;400.0;400.0;NO;;
2021-2022;Naxçıvan Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;200.0;337.9;YES;95.3;
2021-2022;Naxçıvan Dövlət Universiteti;Biologiya;;Azerbaijani;Q;200.0;;YES;94.6;
2021-2022;Naxçıvan Dövlət Universiteti;Kimya;;Azerbaijani;Ə;200.0;279.5;NO;;
2021-2022;Naxçıvan Dövlət Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;150.0;155.3;YES;87.1;87.1
2021-2022;Naxçıvan Dövlət Universiteti;Əczaçılıq;;Azerbaijani;Ə;500.5;500.5;NO;;
2021-2022;Naxçıvan Dövlət Universiteti;İctimai səhiyyə;;Azerbaijani;Ə;509.8;;NO;;
2021-2022;Naxçıvan Dövlət Universiteti;Stomatologiya;;Azerbaijani;Ə;535.9;594.3;NO;;
2021-2022;Naxçıvan Dövlət Universiteti;Tibb;;Azerbaijani;Ə;541.4;597.6;NO;;
2021-2022;Naxçıvan Müəllimlər İnstitutu;Biologiya müəllimliyi;;Azerbaijani;Ə;200.0;;NO;;
2021-2022;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Ekologiya;;Azerbaijani;Ə;150.0;152.2;YES;89.6;89.6
2021-2022;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Ekologiya;;Azerbaijani;Q;150.0;164.4;YES;92.8;92.8
2021-2022;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Bağçılıq və tərəvəzçilik;;Azerbaijani;Ə;150.0;;NO;;
2021-2022;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Bağçılıq və tərəvəzçilik;;Azerbaijani;Q;150.0;170.0;NO;;
2021-2022;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Baytarlıq təbabəti;;Azerbaijani;Ə;150.0;151.0;YES;72.1;72.1
2021-2022;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Baytarlıq təbabəti ;;English;Ə;163.7;;NO;;
2021-2022;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Bitki mühafizəsi;;Azerbaijani;Ə;150.0;164.4;NO;;
2021-2022;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Bitki mühafizəsi;;Azerbaijani;Ə;150.0;150.2;NO;;
2021-2022;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Su bioehtiyatları və akvakultura;;Azerbaijani;Ə;150.0;154.0;NO;;
2021-2022;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Əczaçılıq;;Azerbaijani;Ə;204.6;204.6;NO;;
2021-2022;Gəncə Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;200.0;362.5;NO;;
2021-2022;Gəncə Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;432.4;NO;;
2021-2022;Gəncə Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;200.0;393.7;NO;;
2021-2022;Gəncə Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;367.7;NO;;
2021-2022;Gəncə Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;200.0;339.4;YES;91.0;
2021-2022;Gəncə Dövlət Universiteti;Kimya;;Azerbaijani;Ə;278.1;278.1;NO;;
2021-2022;Azərbaycan Texnologiya Universiteti;Ekologiya;Gəncə filialı;Azerbaijani;Ə;150.0;;YES;80.7;
2021-2022;Azərbaycan Texnologiya Universiteti;Ekologiya;Gəncə filialı;Azerbaijani;Q;150.0;;YES;90.9;92.6
2021-2022;Sumqayıt Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;200.0;;NO;;
2021-2022;Sumqayıt Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;475.0;NO;;
2021-2022;Sumqayıt Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;200.0;408.5;NO;;
2021-2022;Sumqayıt Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;343.8;NO;;
2021-2022;Sumqayıt Dövlət Universiteti;Psixologiya;;Azerbaijani;Q;200.0;;NO;;
2021-2022;Sumqayıt Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;200.0;331.4;YES;94.0;
2021-2022;Sumqayıt Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;218.6;236.3;NO;;
2021-2022;Sumqayıt Dövlət Universiteti;Kimya;;Azerbaijani;Ə;318.1;318.1;NO;;
2021-2022;Mingəçevir Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;;YES;79.2;95.9
2021-2022;Lənkəran Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;200.0;388.1;NO;;
2021-2022;Lənkəran Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;265.1;YES;76.6;
2021-2022;Lənkəran Dövlət Universiteti;Ekologiya;;Azerbaijani;Q;150.0;;YES;89.0;93.4
2021-2022;Lənkəran Dövlət Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;150.0;153.2;YES;70.0;70.0
2021-2022;Azərbaycan Kooperasiya Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;;YES;81.0;
2021-2022;Azərbaycan Kooperasiya Universiteti;Ekologiya;;Azerbaijani;Q;150.0;;YES;93.3;93.3
2021-2022;Qərbi Kaspi Universiteti;Psixologiya;;Azerbaijani;Ə;305.0;344.9;NO;;
2021-2022;Qərbi Kaspi Universiteti;Psixologiya;;Azerbaijani;Q;200.0;;NO;;
2021-2022;Qərbi Kaspi Universiteti;Biologiya;;Azerbaijani;Ə;200.0;332.3;YES;82.9;
2021-2022;Qərbi Kaspi Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;226.8;YES;86.1;
2021-2022;Qərbi Kaspi Universiteti;Su bioehtiyatları və akvakultura;;Azerbaijani;Ə;150.0;157.3;NO;;
2021-2022;Xəzər Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;200.0;368.2;NO;;
2021-2022;Xəzər Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;426.0;NO;;
2021-2022;Xəzər Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;247.1;387.0;NO;;
2021-2022;Xəzər Universiteti;Psixologiya ;;English;Ə;449.0;;NO;;
2021-2022;Xəzər Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;168.3;168.3;NO;;
2021-2022;Bakı Qızlar Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;382.2;NO;;
2021-2022;“Odlar Yurdu” Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;352.4;NO;;
2021-2022;“Odlar Yurdu” Universiteti;Biologiya;;Azerbaijani;Ə;200.0;348.3;YES;82.9;
2021-2022;“Odlar Yurdu” Universiteti;Ekologiya;;Azerbaijani;Q;150.0;412.2;YES;93.7;93.7
2021-2022;“Odlar Yurdu” Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;235.9;YES;80.9;92.9
2022-2023;Bakı Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;394.1;394.7;NO;;
2022-2023;Bakı Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;405.7;405.7;NO;;
2022-2023;Bakı Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;504.0;504.0;NO;;
2022-2023;Bakı Dövlət Universiteti;Psixologiya;;Azerbaijani;Q;359.7;395.2;NO;;
2022-2023;Bakı Dövlət Universiteti;Psixologiya;;English;Ə;546.9;;NO;;
2022-2023;Bakı Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;452.2;452.2;NO;;
2022-2023;Bakı Dövlət Universiteti;Biologiya;;Azerbaijani;Q;316.1;334.5;NO;;
2022-2023;Bakı Dövlət Universiteti;Biotexnologiya;;Azerbaijani;Ə;520.8;522.9;NO;;
2022-2023;Bakı Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;289.2;289.2;NO;;
2022-2023;Bakı Dövlət Universiteti;Ekologiya;;Azerbaijani;Q;219.3;222.8;NO;;
2022-2023;Bakı Dövlət Universiteti;Ekologiya;;English;Ə;361.4;;NO;;
2022-2023;Bakı Dövlət Universiteti;Kimya;;Azerbaijani;Ə;446.2;446.2;NO;;
2022-2023;Bakı Dövlət Universiteti;Kimya;;English;Ə;518.6;;NO;;
2022-2023;Bakı Dövlət Universiteti;Bitki mühafizəsi;;Azerbaijani;Ə;242.7;242.7;NO;;
2022-2023;Bakı Dövlət Universiteti;Su bioehtiyatları və akvakultura;;Azerbaijani;Ə;245.6;245.6;NO;;
2022-2023;Bakı Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;200.0;373.1;NO;;
2022-2023;Azərbaycan Tibb Universiteti;Əczaçılıq;;Azerbaijani;Ə;547.1;547.1;NO;;
2022-2023;Azərbaycan Tibb Universiteti;Fizioterapiya və tibbi reabilitasiya;;Azerbaijani;Ə;569.8;579.4;NO;;
2022-2023;Azərbaycan Tibb Universiteti;Tibb bacısı işi;;Azerbaijani;Ə;505.9;512.8;NO;;
2022-2023;Azərbaycan Tibb Universiteti;İctimai səhiyyə;;Azerbaijani;Ə;563.7;563.7;NO;;
2022-2023;Azərbaycan Tibb Universiteti;Stomatologiya;;Azerbaijani;Ə;596.2;596.2;NO;;
2022-2023;Azərbaycan Tibb Universiteti;Tibb;;Azerbaijani;Ə;585.9;610.6;NO;;
2022-2023;Azərbaycan Tibb Universiteti;Tibb;;English;Ə;672.2;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;303.6;359.1;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;307.4;382.4;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;388.5;388.5;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Ekologiya;;Azerbaijani;Ə;273.3;273.3;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Ekologiya;;Azerbaijani;Q;211.0;235.0;NO;;
2022-2023;Bakı Slavyan Universiteti;Psixologiya;;Azerbaijani;Ə;468.2;468.2;NO;;
2022-2023;Azərbaycan Dövlət Bədən Tərbiyəsi və İdman Akademiyası;Bədən tərbiyəsi və idmanda;;Azerbaijani;Ə;337.3;349.8;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;221.3;374.2;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;387.5;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;446.3;446.3;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;200.0;378.0;YES;93.4;
2022-2023;Naxçıvan Dövlət Universiteti;Biologiya;;Azerbaijani;Q;200.0;;YES;94.3;
2022-2023;Naxçıvan Dövlət Universiteti;Kimya;;Azerbaijani;Ə;200.0;280.8;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;150.0;151.1;YES;82.5;82.5
2022-2023;Naxçıvan Dövlət Universiteti;Əczaçılıq;;Azerbaijani;Ə;532.0;532.0;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;İctimai səhiyyə;;Azerbaijani;Ə;546.5;554.9;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Stomatologiya;;Azerbaijani;Ə;565.8;570.6;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Tibb;;Azerbaijani;Ə;569.4;614.6;NO;;
2022-2023;Naxçıvan Müəllimlər İnstitutu;Biologiya müəllimliyi;;Azerbaijani;Ə;200.0;;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Biologiya;;Azerbaijani;Ə;200.0;;YES;87.9;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Ekologiya;;Azerbaijani;Ə;150.0;;YES;82.8;91.2
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Ekologiya;;Azerbaijani;Q;150.0;235.2;YES;93.0;93.0
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Bağçılıq və tərəvəzçilik;;Azerbaijani;Ə;150.0;198.7;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Baytarlıq təbabəti;;Azerbaijani;Ə;150.0;151.9;YES;69.4;69.4
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Baytarlıq təbabəti;;English;Ə;173.7;173.7;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Bitki mühafizəsi;;Azerbaijani;Ə;150.0;153.8;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Bitki mühafizəsi;;Azerbaijani;Ə;150.0;161.3;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Su bioehtiyatları və akvakultura;;Azerbaijani;Ə;150.0;167.4;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Əczaçılıq;;Azerbaijani;Ə;200.0;213.2;YES;51.0;
2022-2023;Gəncə Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;200.0;365.7;NO;;
2022-2023;Gəncə Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;508.8;NO;;
2022-2023;Gəncə Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;200.0;370.7;NO;;
2022-2023;Gəncə Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;200.0;445.3;NO;;
2022-2023;Gəncə Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;209.6;397.6;NO;;
2022-2023;Gəncə Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;200.0;351.3;YES;92.5;
2022-2023;Gəncə Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;181.2;201.9;NO;;
2022-2023;Gəncə Dövlət Universiteti;Kimya;;Azerbaijani;Ə;200.0;277.3;NO;;
2022-2023;Azərbaycan Texnologiya Universiteti;Ekologiya;Gəncə filialı;Azerbaijani;Ə;150.0;;YES;80.8;92.8
2022-2023;Azərbaycan Texnologiya Universiteti;Ekologiya;Gəncə filialı;Azerbaijani;Q;150.0;;YES;92.9;92.9
2022-2023;Sumqayıt Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;240.6;;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;240.9;387.6;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;253.5;432.1;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;269.3;401.3;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Psixologiya;;Azerbaijani;Q;231.5;;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;249.3;336.0;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;229.8;237.1;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Kimya;;Azerbaijani;Ə;307.1;307.1;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;208.2;YES;80.1;91.1
2022-2023;Mingəçevir Dövlət Universiteti;Ekologiya;;Azerbaijani;Q;150.0;;YES;91.1;91.1
2022-2023;Lənkəran Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;200.0;379.8;NO;;
2022-2023;Lənkəran Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;233.9;YES;78.5;
2022-2023;Lənkəran Dövlət Universiteti;Ekologiya;;Azerbaijani;Q;150.0;;YES;90.8;91.2
2022-2023;Lənkəran Dövlət Universiteti;Bağçılıq və tərəvəzçilik;;Azerbaijani;Ə;150.0;170.6;NO;;
2022-2023;Lənkəran Dövlət Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;150.0;153.0;YES;67.3;67.3
2022-2023;Lənkəran Dövlət Universiteti;Bitki mühafizəsi;;Azerbaijani;Ə;150.0;182.7;NO;;
2022-2023;Azərbaycan Kooperasiya Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;225.4;YES;92.5;92.5
2022-2023;Azərbaycan Kooperasiya Universiteti;Ekologiya;;Azerbaijani;Q;150.0;;YES;94.7;94.9
2022-2023;Qərbi Kaspi Universiteti;Psixologiya;;Azerbaijani;Ə;356.9;399.9;NO;;
2022-2023;Qərbi Kaspi Universiteti;Psixologiya;;Azerbaijani;Q;200.0;;NO;;
2022-2023;Qərbi Kaspi Universiteti;Biologiya;;Azerbaijani;Ə;329.0;336.4;NO;;
2022-2023;Qərbi Kaspi Universiteti;Ekologiya;;Azerbaijani;Ə;161.1;207.8;NO;;
2022-2023;Qərbi Kaspi Universiteti;Su bioehtiyatları və akvakultura;;Azerbaijani;Ə;185.0;185.0;NO;;
2022-2023;Xəzər Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;259.4;360.6;NO;;
2022-2023;Xəzər Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;239.6;382.7;NO;;
2022-2023;Xəzər Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;293.1;368.7;NO;;
2022-2023;Xəzər Universiteti;Psixologiya;;English;Ə;488.1;;NO;;
2022-2023;Xəzər Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;218.5;218.5;NO;;
2022-2023;Bakı Qızlar Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;476.6;NO;;
2022-2023;Bakı Qızlar Universiteti;Psixologiya;;Azerbaijani;Ə;253.8;412.1;NO;;
2022-2023;Bakı Qızlar Universiteti;Biologiya;;Azerbaijani;Q;200.0;;YES;92.6;
2022-2023;Bakı Qızlar Universiteti;Biologiya;;Azerbaijani;Ə;200.0;341.4;YES;92.0;
2022-2023;Bakı Qızlar Universiteti;Ekologiya;;Azerbaijani;Q;153.0;;NO;;
2022-2023;Bakı Qızlar Universiteti;Ekologiya;;Azerbaijani;Ə;191.8;233.3;NO;;
2023-2024;Bakı Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;371.7;371.7;NO;;
2023-2024;Bakı Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;399.8;399.8;NO;;
2023-2024;Bakı Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;466.0;466.0;NO;;
2023-2024;Bakı Dövlət Universiteti;Psixologiya;;Azerbaijani;Q;386.4;408.9;NO;;
2023-2024;Bakı Dövlət Universiteti;Psixologiya;;English;Ə;511.1;;NO;;
2023-2024;Bakı Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;438.7;438.7;NO;;
2023-2024;Bakı Dövlət Universiteti;Biologiya;;Azerbaijani;Q;315.9;315.9;NO;;
2023-2024;Bakı Dövlət Universiteti;Biologiya;;English;Ə;460.5;;NO;;
2023-2024;Bakı Dövlət Universiteti;Biotexnologiya;;Azerbaijani;Ə;481.8;481.8;NO;;
2023-2024;Bakı Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;271.7;271.7;NO;;
2023-2024;Bakı Dövlət Universiteti;Ekologiya;;Azerbaijani;Q;219.1;221.3;NO;;
2023-2024;Bakı Dövlət Universiteti;Ekologiya;;English;Ə;334.1;;NO;;
2023-2024;Bakı Dövlət Universiteti;Kimya;;Azerbaijani;Ə;418.9;418.9;NO;;
2023-2024;Bakı Dövlət Universiteti;Kimya;;English;Ə;491.8;;NO;;
2023-2024;Bakı Dövlət Universiteti;Bitki mühafizəsi;;Azerbaijani;Ə;234.9;235.6;NO;;
2023-2024;Bakı Dövlət Universiteti;Su bioehtiyatları və akvakultura;;Azerbaijani;Ə;232.6;232.6;NO;;
2023-2024;Bakı Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;252.1;278.2;NO;;
2023-2024;Azərbaycan Tibb Universiteti;Əczaçılıq;;Azerbaijani;Ə;503.1;503.1;NO;;
2023-2024;Azərbaycan Tibb Universiteti;Fizioterapiya və tibbi reabilitasiya;;Azerbaijani;Ə;536.5;543.0;NO;;
2023-2024;Azərbaycan Tibb Universiteti;Tibb bacısı işi;;Azerbaijani;Ə;457.8;498.8;NO;;
2023-2024;Azərbaycan Tibb Universiteti;İctimai səhiyyə;;Azerbaijani;Ə;528.3;528.3;NO;;
2023-2024;Azərbaycan Tibb Universiteti;Stomatologiya;;Azerbaijani;Ə;553.8;553.8;NO;;
2023-2024;Azərbaycan Tibb Universiteti;Tibb;;Azerbaijani;Ə;565.8;565.8;NO;;
2023-2024;Azərbaycan Tibb Universiteti;Tibb;;English;Ə;667.8;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;295.0;331.6;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;304.1;346.9;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;362.5;362.5;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Ekologiya;;Azerbaijani;Ə;248.9;249.4;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Ekologiya;;Azerbaijani;Q;207.0;207.0;NO;;
2023-2024;Bakı Slavyan Universiteti;Psixologiya;;Azerbaijani;Ə;421.0;421.0;NO;;
2023-2024;Azərbaycan Dövlət Bədən Tərbiyəsi və İdman Akademiyası;Bədən tərbiyəsi və idmanda;;Azerbaijani;Ə;325.7;341.2;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;200.0;337.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;350.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;409.9;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;238.6;268.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Biologiya;;Azerbaijani;Q;200.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Kimya;;Azerbaijani;Ə;216.4;216.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;150.0;155.2;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Əczaçılıq;;Azerbaijani;Ə;477.5;477.5;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;İctimai səhiyyə;;Azerbaijani;Ə;507.3;508.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Stomatologiya;;Azerbaijani;Ə;535.6;538.3;NO;;
